state,year,quarter,brand,user_count,percentage
chhattisgarh,2020,2,Vivo,714180,0.209951
chhattisgarh,2020,2,Samsung,579423,0.170335
chhattisgarh,2020,2,Oppo,377290,0.110914
chhattisgarh,2020,2,Micromax,282770,0.0831271
chhattisgarh,2020,2,Realme,227611,0.0669118
chhattisgarh,2020,2,Apple,50835,0.0149442
chhattisgarh,2020,2,OnePlus,45570,0.0133964
chhattisgarh,2020,2,Motorola,36651,0.0107745
chhattisgarh,2020,2,Lenovo,30902,0.00908439
chhattisgarh,2020,2,Others,260036,0.0764439
chhattisgarh,2020,3,Xiaomi,879885,0.231586
chhattisgarh,2020,3,Vivo,837832,0.220518
chhattisgarh,2020,3,Samsung,638573,0.168073
chhattisgarh,2020,3,Oppo,424680,0.111776
chhattisgarh,2020,3,Micromax,300759,0.0791599
chhattisgarh,2020,3,Realme,264356,0.0695786
chhattisgarh,2020,3,Apple,54717,0.0144015
chhattisgarh,2020,3,OnePlus,48306,0.0127142
chhattisgarh,2020,3,Motorola,38887,0.0102351
chhattisgarh,2020,3,Lenovo,32625,0.00858691
chhattisgarh,2020,3,Others,278766,0.0733713
chhattisgarh,2020,4,Xiaomi,962085,0.229582
chhattisgarh,2020,4,Vivo,951506,0.227057
chhattisgarh,2020,4,Samsung,697989,0.166561
chhattisgarh,2020,4,Oppo,473974,0.113104
chhattisgarh,2020,4,Micromax,315002,0.0751687
chhattisgarh,2020,4,Realme,302527,0.0721918
chhattisgarh,2020,4,Apple,59187,0.0141237
chhattisgarh,2020,4,OnePlus,51351,0.0122539
chhattisgarh,2020,4,Motorola,41093,0.00980599
chhattisgarh,2020,4,Lenovo,34335,0.00819334
chhattisgarh,2020,4,Others,301552,0.0719591
chhattisgarh,2021,1,Vivo,1059097,0.234596
chhattisgarh,2021,1,Xiaomi,1035868,0.229451
chhattisgarh,2021,1,Samsung,741544,0.164256
chhattisgarh,2021,1,Oppo,511992,0.113409
chhattisgarh,2021,1,Realme,338436,0.0749656
chhattisgarh,2021,1,Micromax,315253,0.0698304
chhattisgarh,2021,1,Apple,63748,0.0141206
chhattisgarh,2021,1,OnePlus,54838,0.0121469
chhattisgarh,2021,1,Motorola,42166,0.00934002
chhattisgarh,2021,1,Huawei,35061,0.00776622
chhattisgarh,2021,1,Others,316548,0.0701173
chhattisgarh,2021,2,Vivo,1169224,0.241722
chhattisgarh,2021,2,Xiaomi,1101581,0.227738
chhattisgarh,2021,2,Samsung,778803,0.161008
chhattisgarh,2021,2,Oppo,550796,0.11387
chhattisgarh,2021,2,Realme,397105,0.0820964
chhattisgarh,2021,2,Micromax,302906,0.062622
chhattisgarh,2021,2,Apple,69177,0.0143015
chhattisgarh,2021,2,OnePlus,61100,0.0126317
chhattisgarh,2021,2,Motorola,41735,0.00862818
chhattisgarh,2021,2,Huawei,34225,0.00707559
chhattisgarh,2021,2,Others,330403,0.0683066
chhattisgarh,2021,3,Vivo,1306833,0.25102
chhattisgarh,2021,3,Xiaomi,1175329,0.225761
chhattisgarh,2021,3,Samsung,796963,0.153083
chhattisgarh,2021,3,Oppo,605302,0.116268
chhattisgarh,2021,3,Realme,464310,0.089186
chhattisgarh,2021,3,Micromax,283826,0.0545181
chhattisgarh,2021,3,Apple,75098,0.014425
chhattisgarh,2021,3,OnePlus,74197,0.014252
chhattisgarh,2021,3,Motorola,41449,0.00796165
chhattisgarh,2021,3,Infinix,38832,0.00745897
chhattisgarh,2021,3,Others,343945,0.066066
chhattisgarh,2021,4,Vivo,1423389,0.255753
chhattisgarh,2021,4,Xiaomi,1243356,0.223405
chhattisgarh,2021,4,Samsung,821562,0.147617
chhattisgarh,2021,4,Oppo,651316,0.117028
chhattisgarh,2021,4,Realme,551719,0.0991323
chhattisgarh,2021,4,Micromax,262792,0.0472182
chhattisgarh,2021,4,OnePlus,87470,0.0157165
chhattisgarh,2021,4,Apple,87360,0.0156968
chhattisgarh,2021,4,Infinix,47609,0.00855434
chhattisgarh,2021,4,Tecno,44668,0.0080259
chhattisgarh,2021,4,Others,344240,0.0618527
chhattisgarh,2022,1,Vivo,1531319,0.258802
chhattisgarh,2022,1,Xiaomi,1301387,0.219942
chhattisgarh,2022,1,Samsung,843988,0.142639
chhattisgarh,2022,1,Oppo,702141,0.118666
chhattisgarh,2022,1,Realme,629948,0.106465
chhattisgarh,2022,1,Micromax,255953,0.0432575
chhattisgarh,2022,1,OnePlus,99485,0.0168135
chhattisgarh,2022,1,Apple,96555,0.0163183
chhattisgarh,2022,1,Tecno,57754,0.00976075
chhattisgarh,2022,1,Infinix,53501,0.00904197
chhattisgarh,2022,1,Others,344930,0.0582951
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Xiaomi,12990,0.243907
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Samsung,10123,0.190075
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Vivo,8579,0.161084
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Oppo,5623,0.10558
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Realme,3008,0.0564798
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Lenovo,1714,0.032183
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Motorola,1527,0.0286717
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Apple,1436,0.0269631
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,OnePlus,1090,0.0204664
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Micromax,847,0.0159037
dadra-&-nagar-haveli-&-daman-&-diu,2018,1,Others,6321,0.118686
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Xiaomi,17620,0.246578
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Samsung,13325,0.186473
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Vivo,12204,0.170786
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Oppo,7585,0.106146
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Realme,3991,0.055851
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Lenovo,2117,0.0296258
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Motorola,1935,0.0270788
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Apple,1812,0.0253576
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,OnePlus,1328,0.0185843
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Huawei,1132,0.0158415
dadra-&-nagar-haveli-&-daman-&-diu,2018,2,Others,8409,0.117678
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Xiaomi,22407,0.243271
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Samsung,17165,0.186359
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Vivo,16781,0.18219
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Oppo,9875,0.107212
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Realme,5100,0.0553704
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Lenovo,2523,0.0273921
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Motorola,2378,0.0258178
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Apple,2146,0.023299
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,OnePlus,1545,0.016774
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Huawei,1514,0.0164374
dadra-&-nagar-haveli-&-daman-&-diu,2018,3,Others,10673,0.115876
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Xiaomi,28477,0.244415
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Vivo,22409,0.192334
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Samsung,21520,0.184704
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Oppo,12699,0.108994
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Realme,6489,0.0556943
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Lenovo,2931,0.0251564
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Motorola,2811,0.0241265
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Apple,2546,0.021852
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Huawei,2029,0.0174147
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,OnePlus,1795,0.0154063
dadra-&-nagar-haveli-&-daman-&-diu,2018,4,Others,12805,0.109904
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Xiaomi,34460,0.245211
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Vivo,27883,0.19841
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Samsung,25799,0.183581
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Oppo,15701,0.111725
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Realme,7762,0.055233
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Lenovo,3296,0.0234537
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Motorola,3175,0.0225927
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Apple,2928,0.0208351
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Huawei,2510,0.0178607
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,OnePlus,2058,0.0146444
dadra-&-nagar-haveli-&-daman-&-diu,2019,1,Others,14960,0.106453
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Xiaomi,38996,0.245907
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Vivo,32183,0.202945
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Samsung,28908,0.182293
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Oppo,18106,0.114176
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Realme,8833,0.0557006
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Lenovo,3513,0.0221529
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Motorola,3454,0.0217808
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Apple,3276,0.0206583
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Huawei,2827,0.017827
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,OnePlus,2202,0.0138857
dadra-&-nagar-haveli-&-daman-&-diu,2019,2,Others,16282,0.102674
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Xiaomi,43202,0.244177
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Vivo,37115,0.209773
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Samsung,31867,0.180112
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Oppo,20623,0.116561
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Realme,10150,0.0573676
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Lenovo,3660,0.0206863
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Motorola,3640,0.0205732
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Apple,3605,0.0203754
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Huawei,3096,0.0174985
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,OnePlus,2366,0.0133726
dadra-&-nagar-haveli-&-daman-&-diu,2019,3,Others,17605,0.0995032
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Xiaomi,48012,0.242978
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Vivo,42886,0.217037
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Samsung,35031,0.177284
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Oppo,23415,0.118498
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Realme,12044,0.060952
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Apple,3874,0.0196055
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Motorola,3849,0.0194789
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Lenovo,3794,0.0192006
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Huawei,3405,0.017232
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,OnePlus,2529,0.0127987
dadra-&-nagar-haveli-&-daman-&-diu,2019,4,Others,18759,0.0949352
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Xiaomi,52683,0.241117
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Vivo,48874,0.223684
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Samsung,38134,0.17453
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Oppo,26282,0.120286
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Realme,13927,0.0637403
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Apple,4178,0.0191216
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Motorola,4028,0.0184351
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Lenovo,3944,0.0180507
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Huawei,3732,0.0170804
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,OnePlus,2682,0.0122748
dadra-&-nagar-haveli-&-daman-&-diu,2020,1,Others,20032,0.0916813
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Xiaomi,58073,0.237213
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Vivo,56525,0.23089
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Samsung,42346,0.172972
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Oppo,29921,0.122219
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Realme,16175,0.0660706
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Apple,4502,0.0183895
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Motorola,4308,0.017597
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Lenovo,4157,0.0169802
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Huawei,4069,0.0166208
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,OnePlus,2817,0.0115067
dadra-&-nagar-haveli-&-daman-&-diu,2020,2,Others,21921,0.0895415
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Vivo,63527,0.237089
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Xiaomi,62612,0.233674
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Samsung,46194,0.1724
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Oppo,33220,0.12398
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Realme,18327,0.0683981
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Apple,4852,0.0181081
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Motorola,4473,0.0166937
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Huawei,4325,0.0161413
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Lenovo,4294,0.0160256
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,OnePlus,2971,0.0110881
dadra-&-nagar-haveli-&-daman-&-diu,2020,3,Others,23151,0.0864017
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Vivo,71995,0.242822
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Xiaomi,68314,0.230407
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Samsung,50714,0.171046
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Oppo,36932,0.124563
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Realme,20993,0.0708044
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Apple,5335,0.0179937
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Motorola,4712,0.0158924
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Huawei,4635,0.0156327
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Lenovo,4516,0.0152314
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,OnePlus,3173,0.0107018
dadra-&-nagar-haveli-&-daman-&-diu,2020,4,Others,25174,0.0849059
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Vivo,79699,0.247978
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Xiaomi,73383,0.228326
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Samsung,54230,0.168733
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Oppo,40045,0.124597
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Realme,23882,0.0743071
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Apple,5784,0.0179965
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Huawei,4871,0.0151558
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Motorola,4859,0.0151184
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Lenovo,4531,0.0140979
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Tecno,3575,0.0111233
dadra-&-nagar-haveli-&-daman-&-diu,2021,1,Others,26537,0.0825679
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Vivo,87001,0.252181
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Xiaomi,77605,0.224946
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Samsung,57137,0.165617
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Oppo,43131,0.12502
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Realme,27996,0.0811492
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Apple,6273,0.0181829
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Huawei,4834,0.0140118
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Motorola,4803,0.013922
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Tecno,4453,0.0129075
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Lenovo,4280,0.012406
dadra-&-nagar-haveli-&-daman-&-diu,2021,2,Others,27481,0.0796565
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Vivo,95723,0.257407
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Xiaomi,82367,0.221492
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Samsung,59023,0.158718
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Oppo,46708,0.125602
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Realme,32929,0.0885488
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Apple,6802,0.0182911
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Tecno,5777,0.0155348
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Motorola,4807,0.0129264
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Huawei,4785,0.0128673
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Infinix,4734,0.0127301
dadra-&-nagar-haveli-&-daman-&-diu,2021,3,Others,28219,0.0758832
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Vivo,104203,0.261185
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Xiaomi,85964,0.215469
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Samsung,61231,0.153475
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Oppo,50155,0.125713
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Realme,39211,0.0982823
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Apple,7542,0.018904
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Tecno,6955,0.0174327
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Infinix,6018,0.0150841
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,OnePlus,5332,0.0133646
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Motorola,4828,0.0121014
dadra-&-nagar-haveli-&-daman-&-diu,2021,4,Others,27524,0.0689889
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Vivo,111699,0.263087
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Xiaomi,89446,0.210674
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Samsung,63414,0.149361
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Oppo,53652,0.126368
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Realme,44772,0.105453
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Apple,8300,0.0195492
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Tecno,8287,0.0195186
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Infinix,6909,0.0162729
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,OnePlus,5945,0.0140024
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Motorola,4850,0.0114233
dadra-&-nagar-haveli-&-daman-&-diu,2022,1,Others,27296,0.0642909
delhi,2018,1,Xiaomi,529823,0.253866
delhi,2018,1,Samsung,407203,0.195112
delhi,2018,1,Vivo,223992,0.107326
delhi,2018,1,Oppo,186309,0.0892703
delhi,2018,1,Apple,138507,0.0663659
delhi,2018,1,Realme,88082,0.0422046
delhi,2018,1,OnePlus,86368,0.0413834
delhi,2018,1,Motorola,83639,0.0400758
delhi,2018,1,Lenovo,52568,0.025188
delhi,2018,1,Huawei,37398,0.0179193
delhi,2018,1,Others,253133,0.121289
delhi,2018,2,Xiaomi,708839,0.257185
delhi,2018,2,Samsung,532749,0.193295
delhi,2018,2,Vivo,313719,0.113825
delhi,2018,2,Oppo,254431,0.0923142
delhi,2018,2,Apple,176650,0.0640932
delhi,2018,2,Realme,113976,0.0413535
delhi,2018,2,Motorola,107679,0.0390688
delhi,2018,2,OnePlus,106333,0.0385804
delhi,2018,2,Lenovo,66497,0.0241269
delhi,2018,2,Huawei,50115,0.018183
delhi,2018,2,Others,325153,0.117974
delhi,2018,3,Xiaomi,908753,0.25928
delhi,2018,3,Samsung,673829,0.192253
delhi,2018,3,Vivo,424455,0.121103
delhi,2018,3,Oppo,332529,0.0948752
delhi,2018,3,Apple,218858,0.0624432
delhi,2018,3,Realme,140759,0.0401605
delhi,2018,3,Motorola,133126,0.0379827
delhi,2018,3,OnePlus,126799,0.0361775
delhi,2018,3,Lenovo,80056,0.0228411
delhi,2018,3,Huawei,63709,0.0181771
delhi,2018,3,Others,402038,0.114707
delhi,2018,4,Xiaomi,1206379,0.260539
delhi,2018,4,Samsung,892643,0.192782
delhi,2018,4,Vivo,605041,0.13067
delhi,2018,4,Oppo,464753,0.100372
delhi,2018,4,Apple,279775,0.0604225
delhi,2018,4,Realme,181855,0.0392749
delhi,2018,4,Motorola,165627,0.0357702
delhi,2018,4,OnePlus,155837,0.0336558
delhi,2018,4,Lenovo,98258,0.0212206
delhi,2018,4,Huawei,84942,0.0183448
delhi,2018,4,Others,495203,0.106948
delhi,2019,1,Xiaomi,1428603,0.259781
delhi,2019,1,Samsung,1061515,0.193029
delhi,2019,1,Vivo,755967,0.137467
delhi,2019,1,Oppo,576484,0.104829
delhi,2019,1,Apple,324092,0.0589337
delhi,2019,1,Realme,213758,0.0388703
delhi,2019,1,Motorola,186450,0.0339045
delhi,2019,1,OnePlus,175334,0.0318832
delhi,2019,1,Lenovo,109111,0.019841
delhi,2019,1,Huawei,102139,0.0185732
delhi,2019,1,Others,565810,0.102888
delhi,2019,2,Xiaomi,1597465,0.2591
delhi,2019,2,Samsung,1188974,0.192845
delhi,2019,2,Vivo,879650,0.142674
delhi,2019,2,Oppo,664693,0.107809
delhi,2019,2,Apple,360575,0.0584832
delhi,2019,2,Realme,240746,0.0390476
delhi,2019,2,Motorola,200193,0.0324701
delhi,2019,2,OnePlus,191881,0.031122
delhi,2019,2,Lenovo,115488,0.0187315
delhi,2019,2,Huawei,114662,0.0185975
delhi,2019,2,Others,611121,0.0991203
delhi,2019,3,Xiaomi,1749719,0.257984
delhi,2019,3,Samsung,1305636,0.192507
delhi,2019,3,Vivo,1001823,0.147712
delhi,2019,3,Oppo,749989,0.110581
delhi,2019,3,Apple,392389,0.057855
delhi,2019,3,Realme,269723,0.0397687
delhi,2019,3,Motorola,210710,0.0310677
delhi,2019,3,OnePlus,206752,0.0304841
delhi,2019,3,Huawei,125962,0.0185722
delhi,2019,3,Lenovo,119861,0.0176727
delhi,2019,3,Others,649722,0.0957969
delhi,2019,4,Xiaomi,1872284,0.256833
delhi,2019,4,Samsung,1394404,0.191279
delhi,2019,4,Vivo,1114120,0.152831
delhi,2019,4,Oppo,825921,0.113297
delhi,2019,4,Apple,414754,0.0568945
delhi,2019,4,Realme,300540,0.041227
delhi,2019,4,Motorola,217242,0.0298005
delhi,2019,4,OnePlus,216727,0.0297298
delhi,2019,4,Huawei,134371,0.0184325
delhi,2019,4,Lenovo,121793,0.0167071
delhi,2019,4,Others,677727,0.0929682
delhi,2020,1,Xiaomi,1998766,0.255394
delhi,2020,1,Samsung,1484289,0.189656
delhi,2020,1,Vivo,1238728,0.15828
delhi,2020,1,Oppo,909331,0.116191
delhi,2020,1,Apple,436979,0.0558354
delhi,2020,1,Realme,333567,0.0426219
delhi,2020,1,OnePlus,225852,0.0288585
delhi,2020,1,Motorola,223909,0.0286102
delhi,2020,1,Huawei,142660,0.0182285
delhi,2020,1,Lenovo,124278,0.0158797
delhi,2020,1,Others,707838,0.0904447
delhi,2020,2,Xiaomi,2125586,0.253313
delhi,2020,2,Samsung,1585854,0.188992
delhi,2020,2,Vivo,1364186,0.162575
delhi,2020,2,Oppo,1002444,0.119465
delhi,2020,2,Apple,458450,0.054635
delhi,2020,2,Realme,366179,0.0436388
delhi,2020,2,OnePlus,233802,0.027863
delhi,2020,2,Motorola,231246,0.0275584
delhi,2020,2,Huawei,150807,0.0179722
delhi,2020,2,Lenovo,127388,0.0151813
delhi,2020,2,Others,745197,0.0888076
delhi,2020,3,Xiaomi,2264717,0.250406
delhi,2020,3,Samsung,1707446,0.18879
delhi,2020,3,Vivo,1516602,0.167688
delhi,2020,3,Oppo,1106202,0.122311
delhi,2020,3,Apple,485868,0.0537217
delhi,2020,3,Realme,406930,0.0449936
delhi,2020,3,OnePlus,244532,0.0270375
delhi,2020,3,Motorola,238737,0.0263968
delhi,2020,3,Huawei,159503,0.017636
delhi,2020,3,Lenovo,131036,0.0144884
delhi,2020,3,Others,782601,0.086531
delhi,2020,4,Xiaomi,2416705,0.247919
delhi,2020,4,Samsung,1842707,0.189035
delhi,2020,4,Vivo,1673743,0.171702
delhi,2020,4,Oppo,1209582,0.124086
delhi,2020,4,Apple,518592,0.0532
delhi,2020,4,Realme,452392,0.0464089
delhi,2020,4,OnePlus,256533,0.0263166
delhi,2020,4,Motorola,246834,0.0253216
delhi,2020,4,Huawei,168898,0.0173265
delhi,2020,4,Lenovo,134947,0.0138436
delhi,2020,4,Others,827035,0.0848418
delhi,2021,1,Xiaomi,2575350,0.24604
delhi,2021,1,Samsung,1963994,0.187633
delhi,2021,1,Vivo,1839180,0.175709
delhi,2021,1,Oppo,1318743,0.125988
delhi,2021,1,Apple,555462,0.0530669
delhi,2021,1,Realme,511070,0.0488258
delhi,2021,1,OnePlus,269742,0.0257702
delhi,2021,1,Motorola,253270,0.0241965
delhi,2021,1,Huawei,175712,0.0167869
delhi,2021,1,Lenovo,137068,0.013095
delhi,2021,1,Others,867619,0.0828892
delhi,2021,2,Xiaomi,2731995,0.244306
delhi,2021,2,Samsung,2070161,0.185122
delhi,2021,2,Vivo,2011494,0.179876
delhi,2021,2,Oppo,1432860,0.128132
delhi,2021,2,Realme,596308,0.0533242
delhi,2021,2,Apple,591905,0.0529304
delhi,2021,2,OnePlus,291216,0.0260417
delhi,2021,2,Motorola,252565,0.0225853
delhi,2021,2,Huawei,176234,0.0157595
delhi,2021,2,Lenovo,134680,0.0120436
delhi,2021,2,Others,893281,0.0798806
delhi,2021,3,Xiaomi,2897206,0.241836
delhi,2021,3,Vivo,2220413,0.185342
delhi,2021,3,Samsung,2149622,0.179433
delhi,2021,3,Oppo,1566918,0.130794
delhi,2021,3,Realme,707377,0.0590462
delhi,2021,3,Apple,631640,0.0527243
delhi,2021,3,OnePlus,331920,0.027706
delhi,2021,3,Motorola,250528,0.0209121
delhi,2021,3,Huawei,172290,0.0143814
